Plot Title: 21661325,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661325, SEN S/N: 21661325)","Temp, °C (LGR S/N: 21661325, SEN S/N: 21661325)",,,Stopped (LGR S/N: 21661325),End Of File (LGR S/N: 21661325)
3603,8/6/2023 22:10,6.16,33.92,21661325,control,,
3604,8/6/2023 22:15,5.92,33.88,21661325,control,,
3605,8/6/2023 22:20,5.68,33.84,21661325,control,,
3606,8/6/2023 22:25,5.43,33.8,21661325,control,,
3607,8/6/2023 22:30,5.53,33.76,21661325,control,,
3608,8/6/2023 22:35,5.32,33.74,21661325,control,,
3609,8/6/2023 22:40,5.58,33.74,21661325,control,,
3610,8/6/2023 22:45,5.62,33.72,21661325,control,,
3611,8/6/2023 22:50,5.89,33.76,21661325,control,,
3612,8/6/2023 22:55,5.88,33.76,21661325,control,,
3613,8/6/2023 23:00,5.54,33.76,21661325,control,,
3614,8/6/2023 23:05,6.03,33.78,21661325,control,,
3615,8/6/2023 23:10,6.23,33.8,21661325,control,,
3616,8/6/2023 23:15,6.07,33.82,21661325,control,,
3617,8/6/2023 23:20,5.79,33.8,21661325,control,,
3618,8/6/2023 23:25,5.67,33.78,21661325,control,,
3619,8/6/2023 23:30,5.46,33.76,21661325,control,,
3620,8/6/2023 23:35,5.96,33.78,21661325,control,,
3621,8/6/2023 23:40,5.85,33.78,21661325,control,,
3622,8/6/2023 23:45,5.85,33.78,21661325,control,,
3623,8/6/2023 23:50,5.96,33.76,21661325,control,,
3624,8/6/2023 23:55,5.94,33.72,21661325,control,,
3625,8/7/2023 0:00,5.78,33.68,21661325,control,,
3626,8/7/2023 0:05,5.72,33.62,21661325,control,,
3627,8/7/2023 0:10,5.67,33.58,21661325,control,,
3628,8/7/2023 0:15,5.72,33.56,21661325,control,,
3629,8/7/2023 0:20,5.65,33.54,21661325,control,,
3630,8/7/2023 0:25,5.67,33.52,21661325,control,,
3631,8/7/2023 0:30,5.5,33.48,21661325,control,,
3632,8/7/2023 0:35,5.34,33.42,21661325,control,,
3633,8/7/2023 0:40,5.29,33.44,21661325,control,,
3634,8/7/2023 0:45,5.17,33.42,21661325,control,,
3635,8/7/2023 0:50,5.33,33.4,21661325,control,,
3636,8/7/2023 0:55,5.54,33.38,21661325,control,,
3637,8/7/2023 1:00,5.68,33.38,21661325,control,,
3638,8/7/2023 1:05,5.74,33.4,21661325,control,,
3639,8/7/2023 1:10,5.94,33.42,21661325,control,,
3640,8/7/2023 1:15,5.98,33.42,21661325,control,,
3641,8/7/2023 1:20,6,33.4,21661325,control,,
3642,8/7/2023 1:25,5.94,33.36,21661325,control,,
3643,8/7/2023 1:30,6.04,33.34,21661325,control,,
3644,8/7/2023 1:35,5.99,33.32,21661325,control,,
3645,8/7/2023 1:40,5.97,33.3,21661325,control,,
3646,8/7/2023 1:45,5.87,33.2,21661325,control,,
3647,8/7/2023 1:50,5.8,33.06,21661325,control,,
3648,8/7/2023 1:55,5.67,32.92,21661325,control,,
3649,8/7/2023 2:00,5.39,32.78,21661325,control,,
3650,8/7/2023 2:05,5.19,32.62,21661325,control,,
3651,8/7/2023 2:10,5.03,32.46,21661325,control,,
3652,8/7/2023 2:15,4.72,32.34,21661325,control,,
3653,8/7/2023 2:20,4.67,32.3,21661325,control,,
3654,8/7/2023 2:25,4.56,32.26,21661325,control,,
3655,8/7/2023 2:30,4.45,32.22,21661325,control,,
3656,8/7/2023 2:35,4.48,32.16,21661325,control,,
3657,8/7/2023 2:40,4.46,32.08,21661325,control,,
3658,8/7/2023 2:45,4.27,32.02,21661325,control,,
3659,8/7/2023 2:50,4.16,31.94,21661325,control,,
3660,8/7/2023 2:55,4.23,31.88,21661325,control,,
3661,8/7/2023 3:00,4.09,31.8,21661325,control,,
3662,8/7/2023 3:05,3.85,31.74,21661325,control,,
3663,8/7/2023 3:10,3.74,31.64,21661325,control,,
3664,8/7/2023 3:15,3.77,31.54,21661325,control,,
3665,8/7/2023 3:20,3.79,31.44,21661325,control,,
3666,8/7/2023 3:25,3.71,31.4,21661325,control,,
3667,8/7/2023 3:30,3.58,31.36,21661325,control,,
3668,8/7/2023 3:35,3.64,31.34,21661325,control,,
3669,8/7/2023 3:40,3.86,31.3,21661325,control,,
3670,8/7/2023 3:45,3.81,31.22,21661325,control,,
3671,8/7/2023 3:50,3.69,31.18,21661325,control,,
3672,8/7/2023 3:55,3.58,31.14,21661325,control,,
3673,8/7/2023 4:00,3.55,31.1,21661325,control,,
3674,8/7/2023 4:05,3.53,31.08,21661325,control,,
3675,8/7/2023 4:10,3.47,31.04,21661325,control,,
3676,8/7/2023 4:15,3.48,30.98,21661325,control,,
3677,8/7/2023 4:20,3.23,30.92,21661325,control,,
3678,8/7/2023 4:25,3.49,30.92,21661325,control,,
3679,8/7/2023 4:30,3.58,30.88,21661325,control,,
3680,8/7/2023 4:35,3.5,30.86,21661325,control,,
3681,8/7/2023 4:40,3.58,30.84,21661325,control,,
3682,8/7/2023 4:45,3.82,30.88,21661325,control,,
3683,8/7/2023 4:50,4.01,31,21661325,control,,
3684,8/7/2023 4:55,4.11,31.08,21661325,control,,
3685,8/7/2023 5:00,4.2,31.16,21661325,control,,
3686,8/7/2023 5:05,4.13,31.26,21661325,control,,
3687,8/7/2023 5:10,4.28,31.38,21661325,control,,
3688,8/7/2023 5:15,4.27,31.48,21661325,control,,
3689,8/7/2023 5:20,4.26,31.56,21661325,control,,
3690,8/7/2023 5:25,4.24,31.64,21661325,control,,
3691,8/7/2023 5:30,4.23,31.68,21661325,control,,
3692,8/7/2023 5:35,4.3,31.7,21661325,control,,
3693,8/7/2023 5:40,4.3,31.74,21661325,control,,
3694,8/7/2023 5:45,4.3,31.76,21661325,control,,
3695,8/7/2023 5:50,4.34,31.78,21661325,control,,
3696,8/7/2023 5:55,4.36,31.8,21661325,control,,
3697,8/7/2023 6:00,4.34,31.8,21661325,control,,
3698,8/7/2023 6:05,4.36,31.8,21661325,control,,
3699,8/7/2023 6:10,4.43,31.84,21661325,control,,
3700,8/7/2023 6:15,4.48,31.9,21661325,control,,
3701,8/7/2023 6:20,4.78,32,21661325,control,,
3702,8/7/2023 6:25,4.72,32.12,21661325,control,,
3703,8/7/2023 6:30,4.68,32.24,21661325,control,,
3704,8/7/2023 6:35,4.84,32.38,21661325,control,,
3705,8/7/2023 6:40,4.86,32.48,21661325,control,,
3706,8/7/2023 6:45,4.42,32.32,21661325,control,,
3707,8/7/2023 6:50,4.47,32.24,21661325,control,,
3708,8/7/2023 6:55,4.62,32.2,21661325,control,,
3709,8/7/2023 7:00,4.77,32.18,21661325,control,,
3710,8/7/2023 7:05,4.92,32.14,21661325,control,,
3711,8/7/2023 7:10,5.09,32.18,21661325,control,,
3712,8/7/2023 7:15,5.29,32.26,21661325,control,,
3713,8/7/2023 7:20,5.45,32.3,21661325,control,,
3714,8/7/2023 7:25,5.67,32.4,21661325,control,,
3715,8/7/2023 7:30,5.68,32.44,21661325,control,,
3716,8/7/2023 7:35,5.94,32.52,21661325,control,,
3717,8/7/2023 7:40,6.19,32.7,21661325,control,,
3718,8/7/2023 7:45,6.59,32.8,21661325,control,,
3719,8/7/2023 7:50,6.95,33.1,21661325,control,,
3720,8/7/2023 7:55,7.37,33.38,21661325,control,,
3721,8/7/2023 8:00,7.13,33.52,21661325,control,,
3722,8/7/2023 8:05,7.47,33.64,21661325,control,,
3723,8/7/2023 8:10,7.7,33.7,21661325,control,,
3724,8/7/2023 8:15,7.58,33.74,21661325,control,,
3725,8/7/2023 8:20,7.63,33.76,21661325,control,,
3726,8/7/2023 8:25,8.07,33.8,21661325,control,,
3727,8/7/2023 8:30,7.73,33.84,21661325,control,,
3728,8/7/2023 8:35,7.63,33.9,21661325,control,,
3729,8/7/2023 8:40,7.72,33.92,21661325,control,,
3730,8/7/2023 8:45,7.74,33.92,21661325,control,,
3731,8/7/2023 8:50,7.68,33.94,21661325,control,,
3732,8/7/2023 8:55,7.56,33.96,21661325,control,,
3733,8/7/2023 9:00,7.74,33.96,21661325,control,,
3734,8/7/2023 9:05,7.73,33.98,21661325,control,,
3735,8/7/2023 9:10,7.67,33.98,21661325,control,,
3736,8/7/2023 9:15,8,33.98,21661325,control,,
3737,8/7/2023 9:20,7.74,34.02,21661325,control,,
3738,8/7/2023 9:25,8.1,34.04,21661325,control,,
3739,8/7/2023 9:30,7.95,34.06,21661325,control,,
3740,8/7/2023 9:35,8.25,34.1,21661325,control,,
3741,8/7/2023 9:40,8.23,34.16,21661325,control,,
3742,8/7/2023 9:45,8.48,34.22,21661325,control,,
3743,8/7/2023 9:50,8.53,34.28,21661325,control,,
3744,8/7/2023 9:55,8.71,34.34,21661325,control,,
3745,8/7/2023 10:00,8.85,34.4,21661325,control,,
3746,8/7/2023 10:05,9.07,34.46,21661325,control,,
3747,8/7/2023 10:10,9.59,34.54,21661325,control,,
3748,8/7/2023 10:15,9.4,34.56,21661325,control,,
3749,8/7/2023 10:20,9.33,34.58,21661325,control,,
3750,8/7/2023 10:25,9.51,34.64,21661325,control,,
3751,8/7/2023 10:30,9.68,34.66,21661325,control,,
3752,8/7/2023 10:35,10.32,34.68,21661325,control,,
3753,8/7/2023 10:40,10.42,34.72,21661325,control,,
3754,8/7/2023 10:45,10.15,34.74,21661325,control,,
3755,8/7/2023 10:50,10.12,34.74,21661325,control,,
3756,8/7/2023 10:55,9.51,34.72,21661325,control,,
3757,8/7/2023 11:00,9.39,34.74,21661325,control,,
3758,8/7/2023 11:05,9.58,34.78,21661325,control,,
3759,8/7/2023 11:10,9.88,34.86,21661325,control,,
3760,8/7/2023 11:15,10.45,34.96,21661325,control,,
3761,8/7/2023 11:20,10.72,35.06,21661325,control,,
3762,8/7/2023 11:25,10.71,35.14,21661325,control,,
3763,8/7/2023 11:30,11.34,35.22,21661325,control,,
3764,8/7/2023 11:35,11.02,35.28,21661325,control,,
3765,8/7/2023 11:40,11.39,35.36,21661325,control,,
3766,8/7/2023 11:45,11.77,35.44,21661325,control,,
3767,8/7/2023 11:50,11.87,35.5,21661325,control,,
3768,8/7/2023 11:55,11.88,35.56,21661325,control,,
3769,8/7/2023 12:00,12.64,35.64,21661325,control,,
3770,8/7/2023 12:05,12.45,35.68,21661325,control,,
3771,8/7/2023 12:10,12.55,35.72,21661325,control,,
3772,8/7/2023 12:15,12.75,35.68,21661325,control,,
3773,8/7/2023 12:20,13.15,35.7,21661325,control,,
3774,8/7/2023 12:25,13.1,35.76,21661325,control,,
3775,8/7/2023 12:30,13.33,35.88,21661325,control,,
3776,8/7/2023 12:35,13.57,35.94,21661325,control,,
3777,8/7/2023 12:40,13.53,36.04,21661325,control,,
3778,8/7/2023 12:45,13.91,36.14,21661325,control,,
3779,8/7/2023 12:50,14.1,36.22,21661325,control,,
3780,8/7/2023 12:55,14.22,36.28,21661325,control,,
3781,8/7/2023 13:00,14.12,36.36,21661325,control,,
3782,8/7/2023 13:05,13.77,36.38,21661325,control,,
3783,8/7/2023 13:10,14.24,36.42,21661325,control,,
3784,8/7/2023 13:15,13.71,36.46,21661325,control,,
3785,8/7/2023 13:20,14.31,36.48,21661325,control,,
3786,8/7/2023 13:25,14.3,36.54,21661325,control,,
3787,8/7/2023 13:30,13.94,36.54,21661325,control,,
3788,8/7/2023 13:35,14.15,36.6,21661325,control,,
3789,8/7/2023 13:40,14.03,36.64,21661325,control,,
3790,8/7/2023 13:45,14.42,36.7,21661325,control,,
3791,8/7/2023 13:50,14.45,36.78,21661325,control,,
3792,8/7/2023 13:55,14.4,36.84,21661325,control,,
3793,8/7/2023 14:00,14.65,36.96,21661325,control,,
3794,8/7/2023 14:05,14.39,37.02,21661325,control,,
3795,8/7/2023 14:10,14.62,37.06,21661325,control,,
3796,8/7/2023 14:15,14.45,37.06,21661325,control,,
3797,8/7/2023 14:20,14.05,37.06,21661325,control,,
3798,8/7/2023 14:25,13.53,36.98,21661325,control,,
3799,8/7/2023 14:30,13.76,36.96,21661325,control,,
3800,8/7/2023 14:35,13.63,36.94,21661325,control,,
3801,8/7/2023 14:40,14.04,36.96,21661325,control,,
3802,8/7/2023 14:45,13.6,36.96,21661325,control,,
3803,8/7/2023 14:50,13.84,36.96,21661325,control,,
3804,8/7/2023 14:55,13.44,36.96,21661325,control,,
3805,8/7/2023 15:00,13.61,37,21661325,control,,
3806,8/7/2023 15:05,13.54,37.02,21661325,control,,
3807,8/7/2023 15:10,13.24,37.02,21661325,control,,
3808,8/7/2023 15:15,13.33,37.02,21661325,control,,
3809,8/7/2023 15:20,13.19,37,21661325,control,,
3810,8/7/2023 15:25,13.03,36.96,21661325,control,,
3811,8/7/2023 15:30,12.38,36.92,21661325,control,,
3812,8/7/2023 15:35,12.31,36.88,21661325,control,,
3813,8/7/2023 15:40,11.99,36.8,21661325,control,,
3814,8/7/2023 15:45,12.04,36.76,21661325,control,,
3815,8/7/2023 15:50,11.71,36.72,21661325,control,,
3816,8/7/2023 15:55,12.1,36.68,21661325,control,,
3817,8/7/2023 16:00,12.38,36.74,21661325,control,,
3818,8/7/2023 16:05,12.64,36.8,21661325,control,,
3819,8/7/2023 16:10,12.62,36.78,21661325,control,,
3820,8/7/2023 16:15,12.48,36.74,21661325,control,,
3821,8/7/2023 16:20,12.26,36.68,21661325,control,,
3822,8/7/2023 16:25,11.67,36.56,21661325,control,,
3823,8/7/2023 16:30,11.42,36.48,21661325,control,,
3824,8/7/2023 16:35,11.13,36.36,21661325,control,,
3825,8/7/2023 16:40,11.91,36.34,21661325,control,,
3826,8/7/2023 16:45,11.14,36.3,21661325,control,,
3827,8/7/2023 16:50,10.8,36.14,21661325,control,,
3828,8/7/2023 16:55,10.74,35.96,21661325,control,,
3829,8/7/2023 17:00,10.71,35.8,21661325,control,,
3830,8/7/2023 17:05,10.56,35.68,21661325,control,,
3831,8/7/2023 17:10,10.53,35.58,21661325,control,,
3832,8/7/2023 17:15,10.48,35.5,21661325,control,,
3833,8/7/2023 17:20,10.33,35.4,21661325,control,,
3834,8/7/2023 17:25,10.13,35.32,21661325,control,,
3835,8/7/2023 17:30,10.12,35.22,21661325,control,,
3836,8/7/2023 17:35,9.94,35.16,21661325,control,,
3837,8/7/2023 17:40,9.75,35.08,21661325,control,,
3838,8/7/2023 17:45,9.77,35,21661325,control,,
3839,8/7/2023 17:50,9.72,34.96,21661325,control,,
3840,8/7/2023 17:55,9.65,34.92,21661325,control,,
3841,8/7/2023 18:00,9.46,34.84,21661325,control,,
3842,8/7/2023 18:05,9.39,34.74,21661325,control,,
3843,8/7/2023 18:10,9.32,34.74,21661325,control,,
3844,8/7/2023 18:15,9.14,34.7,21661325,control,,
3845,8/7/2023 18:20,8.94,34.62,21661325,control,,
3846,8/7/2023 18:25,8.82,34.56,21661325,control,,
3847,8/7/2023 18:30,8.59,34.46,21661325,control,,
3848,8/7/2023 18:35,8.4,34.3,21661325,control,,
3849,8/7/2023 18:40,8.33,34.22,21661325,control,,
3850,8/7/2023 18:45,8.19,34.14,21661325,control,,
3851,8/7/2023 18:50,8.16,34.04,21661325,control,,
3852,8/7/2023 18:55,8.11,33.94,21661325,control,,
3853,8/7/2023 19:00,7.96,33.86,21661325,control,,
3854,8/7/2023 19:05,7.77,33.78,21661325,control,,
3855,8/7/2023 19:10,7.55,33.68,21661325,control,,
3856,8/7/2023 19:15,7.35,33.58,21661325,control,,
3857,8/7/2023 19:20,7.25,33.48,21661325,control,,
3858,8/7/2023 19:25,7.06,33.4,21661325,control,,
3859,8/7/2023 19:30,6.89,33.3,21661325,control,,
3860,8/7/2023 19:35,6.83,33.26,21661325,control,,
3861,8/7/2023 19:40,6.77,33.3,21661325,control,,
3862,8/7/2023 19:45,6.57,33.3,21661325,control,,
3863,8/7/2023 19:50,6.59,33.3,21661325,control,,
3864,8/7/2023 19:55,6.49,33.34,21661325,control,,
3865,8/7/2023 20:00,6.45,33.36,21661325,control,,
3866,8/7/2023 20:05,6.29,33.38,21661325,control,,
3867,8/7/2023 20:10,6.13,33.32,21661325,control,,
3868,8/7/2023 20:15,5.98,33.26,21661325,control,,
3869,8/7/2023 20:20,5.96,33.24,21661325,control,,
3870,8/7/2023 20:25,6.16,33.3,21661325,control,,
3871,8/7/2023 20:30,6,33.34,21661325,control,,
3872,8/7/2023 20:35,5.88,33.3,21661325,control,,
3873,8/7/2023 20:40,5.77,33.3,21661325,control,,
3874,8/7/2023 20:45,5.6,33.24,21661325,control,,
3875,8/7/2023 20:50,5.43,33.2,21661325,control,,
3876,8/7/2023 20:55,5.36,33.18,21661325,control,,
3877,8/7/2023 21:00,5.26,33.1,21661325,control,,
3878,8/7/2023 21:05,5.27,33.02,21661325,control,,
3879,8/7/2023 21:10,5.07,32.78,21661325,control,,
3880,8/7/2023 21:15,5.05,32.6,21661325,control,,
3881,8/7/2023 21:20,4.82,32.48,21661325,control,,
3882,8/7/2023 21:25,4.78,32.44,21661325,control,,
3883,8/7/2023 21:30,4.68,32.4,21661325,control,,
3884,8/7/2023 21:35,4.67,32.4,21661325,control,,
3885,8/7/2023 21:40,4.58,32.4,21661325,control,,
3886,8/7/2023 21:45,4.66,32.4,21661325,control,,
3887,8/7/2023 21:50,4.69,32.44,21661325,control,,
3888,8/7/2023 21:55,4.63,32.48,21661325,control,,
3889,8/7/2023 22:00,4.67,32.5,21661325,control,,
3890,8/7/2023 22:05,4.69,32.54,21661325,control,,
3891,8/7/2023 22:10,4.61,32.58,21661325,control,,
3892,8/7/2023 22:15,4.54,32.64,21661325,control,,
3893,8/7/2023 22:20,4.48,32.7,21661325,control,,
3894,8/7/2023 22:25,4.49,32.76,21661325,control,,
3895,8/7/2023 22:30,4.47,32.8,21661325,control,,
3896,8/7/2023 22:35,4.44,32.84,21661325,control,,
3897,8/7/2023 22:40,4.13,32.84,21661325,control,,
3898,8/7/2023 22:45,4.16,32.88,21661325,control,,
3899,8/7/2023 22:50,4.27,32.9,21661325,control,,
3900,8/7/2023 22:55,4.38,32.94,21661325,control,,
3901,8/7/2023 23:00,4.42,32.96,21661325,control,,
3902,8/7/2023 23:05,4.51,33.04,21661325,control,,
3903,8/7/2023 23:10,4.69,33.06,21661325,control,,
3904,8/7/2023 23:15,4.42,33.08,21661325,control,,
3905,8/7/2023 23:20,4.19,33.04,21661325,control,,
3906,8/7/2023 23:25,4.49,33.1,21661325,control,,
3907,8/7/2023 23:30,4.94,33.28,21661325,control,,
3908,8/7/2023 23:35,4.45,33.22,21661325,control,,
3909,8/7/2023 23:40,4.18,33.18,21661325,control,,
3910,8/7/2023 23:45,4.17,33.16,21661325,control,,
3911,8/7/2023 23:50,4.58,33.16,21661325,control,,
3912,8/7/2023 23:55,4.73,33.22,21661325,control,,
3913,8/8/2023 0:00,4.87,33.28,21661325,control,,
3914,8/8/2023 0:05,4.82,33.36,21661325,control,,
3915,8/8/2023 0:10,4.14,33.32,21661325,control,,
3916,8/8/2023 0:15,4.24,33.32,21661325,control,,
3917,8/8/2023 0:20,4.36,33.32,21661325,control,,
3918,8/8/2023 0:25,4.26,33.3,21661325,control,,
3919,8/8/2023 0:30,3.87,33.26,21661325,control,,
3920,8/8/2023 0:35,4.17,33.2,21661325,control,,
3921,8/8/2023 0:40,3.68,33.16,21661325,control,,
3922,8/8/2023 0:45,3.75,33.12,21661325,control,,
3923,8/8/2023 0:50,3.84,33.14,21661325,control,,
3924,8/8/2023 0:55,3.74,33.14,21661325,control,,
3925,8/8/2023 1:00,3.72,33.18,21661325,control,,
3926,8/8/2023 1:05,3.49,33.2,21661325,control,,
3927,8/8/2023 1:10,3.51,33.22,21661325,control,,
3928,8/8/2023 1:15,3.35,33.18,21661325,control,,
3929,8/8/2023 1:20,3.36,33.14,21661325,control,,
3930,8/8/2023 1:25,3.48,33.12,21661325,control,,
3931,8/8/2023 1:30,3.36,33.1,21661325,control,,
3932,8/8/2023 1:35,3.38,33.08,21661325,control,,
3933,8/8/2023 1:40,3.18,33.06,21661325,control,,
3934,8/8/2023 1:45,3.18,33.04,21661325,control,,
3935,8/8/2023 1:50,3.2,33.02,21661325,control,,
3936,8/8/2023 1:55,3.71,33.04,21661325,control,,
3937,8/8/2023 2:00,4.15,33.08,21661325,control,,
3938,8/8/2023 2:05,4.3,33.12,21661325,control,,
3939,8/8/2023 2:10,4.73,33.14,21661325,control,,
3940,8/8/2023 2:15,5.15,33.2,21661325,control,,
3941,8/8/2023 2:20,5.19,33.22,21661325,control,,
3942,8/8/2023 2:25,5.43,33.2,21661325,control,,
3943,8/8/2023 2:30,5.27,33.1,21661325,control,,
3944,8/8/2023 2:35,5.22,33.02,21661325,control,,
3945,8/8/2023 2:40,5.22,32.9,21661325,control,,
3946,8/8/2023 2:45,5.06,32.8,21661325,control,,
3947,8/8/2023 2:50,4.88,32.72,21661325,control,,
3948,8/8/2023 2:55,4.75,32.66,21661325,control,,
3949,8/8/2023 3:00,4.75,32.6,21661325,control,,
3950,8/8/2023 3:05,4.67,32.52,21661325,control,,
3951,8/8/2023 3:10,4.56,32.46,21661325,control,,
3952,8/8/2023 3:15,4.35,32.42,21661325,control,,
3953,8/8/2023 3:20,4.13,32.34,21661325,control,,
3954,8/8/2023 3:25,4.25,32.26,21661325,control,,
3955,8/8/2023 3:30,4.06,32.2,21661325,control,,
3956,8/8/2023 3:35,4.11,32.12,21661325,control,,
3957,8/8/2023 3:40,3.93,32.02,21661325,control,,
3958,8/8/2023 3:45,3.93,31.9,21661325,control,,
3959,8/8/2023 3:50,3.8,31.8,21661325,control,,
3960,8/8/2023 3:55,3.67,31.72,21661325,control,,
3961,8/8/2023 4:00,3.61,31.64,21661325,control,,
3962,8/8/2023 4:05,3.58,31.62,21661325,control,,
3963,8/8/2023 4:10,3.53,31.56,21661325,control,,
3964,8/8/2023 4:15,3.57,31.52,21661325,control,,
3965,8/8/2023 4:20,3.52,31.5,21661325,control,,
3966,8/8/2023 4:25,3.47,31.46,21661325,control,,
3967,8/8/2023 4:30,3.39,31.46,21661325,control,,
3968,8/8/2023 4:35,3.27,31.46,21661325,control,,
3969,8/8/2023 4:40,3.11,31.44,21661325,control,,
3970,8/8/2023 4:45,3.04,31.4,21661325,control,,
3971,8/8/2023 4:50,2.83,31.26,21661325,control,,
3972,8/8/2023 4:55,3.01,31.26,21661325,control,,
3973,8/8/2023 5:00,2.99,31.24,21661325,control,,
3974,8/8/2023 5:05,2.81,31.18,21661325,control,,
3975,8/8/2023 5:10,2.71,31.14,21661325,control,,
3976,8/8/2023 5:15,2.51,31.04,21661325,control,,
3977,8/8/2023 5:20,2.26,30.98,21661325,control,,
3978,8/8/2023 5:25,2.22,30.92,21661325,control,,
3979,8/8/2023 5:30,2.04,30.84,21661325,control,,
3980,8/8/2023 5:35,1.91,30.76,21661325,control,,
3981,8/8/2023 5:40,1.61,30.72,21661325,control,,
3982,8/8/2023 5:45,1.55,30.68,21661325,control,,
3983,8/8/2023 5:50,1.59,30.68,21661325,control,,
3984,8/8/2023 5:55,1.73,30.68,21661325,control,,
3985,8/8/2023 6:00,1.55,30.68,21661325,control,,
3986,8/8/2023 6:05,1.46,30.72,21661325,control,,
3987,8/8/2023 6:10,1.49,30.74,21661325,control,,
3988,8/8/2023 6:15,2.05,30.82,21661325,control,,
3989,8/8/2023 6:20,2.31,30.94,21661325,control,,
3990,8/8/2023 6:25,2.46,31.04,21661325,control,,
3991,8/8/2023 6:30,2.41,31.12,21661325,control,,
3992,8/8/2023 6:35,2.65,31.14,21661325,control,,
3993,8/8/2023 6:40,2.81,31.16,21661325,control,,
3994,8/8/2023 6:45,2.94,31.18,21661325,control,,
3995,8/8/2023 6:50,3.08,31.24,21661325,control,,
3996,8/8/2023 6:55,3.31,31.34,21661325,control,,
3997,8/8/2023 7:00,3.5,31.46,21661325,control,,
3998,8/8/2023 7:05,3.84,31.54,21661325,control,,
3999,8/8/2023 7:10,4.03,31.62,21661325,control,,
4000,8/8/2023 7:15,4.18,31.66,21661325,control,,
4001,8/8/2023 7:20,4.71,31.72,21661325,control,,
4002,8/8/2023 7:25,5.26,31.82,21661325,control,,
4003,8/8/2023 7:30,5.79,31.92,21661325,control,,
4004,8/8/2023 7:35,6.09,31.98,21661325,control,,
4005,8/8/2023 7:40,5.59,32.06,21661325,control,,
4006,8/8/2023 7:45,6.35,32.16,21661325,control,,
4007,8/8/2023 7:50,5.88,32.22,21661325,control,,
4008,8/8/2023 7:55,7.16,32.34,21661325,control,,
4009,8/8/2023 8:00,7.76,32.46,21661325,control,,
4010,8/8/2023 8:05,8.06,32.54,21661325,control,,
4011,8/8/2023 8:10,7.09,32.58,21661325,control,,
4012,8/8/2023 8:15,8.4,32.68,21661325,control,,
4013,8/8/2023 8:20,6.84,32.72,21661325,control,,
4014,8/8/2023 8:25,7.7,32.78,21661325,control,,
4015,8/8/2023 8:30,7.76,32.86,21661325,control,,
4016,8/8/2023 8:35,9.27,32.94,21661325,control,,
4017,8/8/2023 8:40,10.13,33.02,21661325,control,,
4018,8/8/2023 8:45,9.43,33.16,21661325,control,,
4019,8/8/2023 8:50,9.86,33.2,21661325,control,,
4020,8/8/2023 8:55,10.04,33.28,21661325,control,,
4021,8/8/2023 9:00,10.67,33.38,21661325,control,,
4022,8/8/2023 9:05,10.56,33.4,21661325,control,,
4023,8/8/2023 9:10,9.71,33.48,21661325,control,,
4024,8/8/2023 9:15,9.41,33.74,21661325,control,,
4025,8/8/2023 9:20,9.52,33.84,21661325,control,,
4026,8/8/2023 9:25,9.78,33.94,21661325,control,,
4027,8/8/2023 9:30,9.77,34.02,21661325,control,,
4028,8/8/2023 9:35,10.03,34.08,21661325,control,,
4029,8/8/2023 9:40,10.3,34.1,21661325,control,,
4030,8/8/2023 9:45,10.43,34.16,21661325,control,,
4031,8/8/2023 9:50,9.69,34.18,21661325,control,,
4032,8/8/2023 9:55,7.07,34.06,21661325,control,,
