data2,data1,loggerUid,logDateTime,dateTime,PAR,hand cleaned
33.31,65535,C61B721D5ABA,1690268400,25-07-2023 10:00:00,1303.5988,
33.38,39438,C61B721D5ABA,1690269000,25-07-2023 10:10:00,784.2685,
33.44,41895,C61B721D5ABA,1690269600,25-07-2023 10:20:00,833.1628,
33.5,42785,C61B721D5ABA,1690270200,25-07-2023 10:30:00,850.8738,
33.5,42117,C61B721D5ABA,1690270800,25-07-2023 10:40:00,837.5806,
33.63,44364,C61B721D5ABA,1690271400,25-07-2023 10:50:00,882.2959,
33.69,45215,C61B721D5ABA,1690272000,25-07-2023 11:00:00,899.2308,
33.75,46783,C61B721D5ABA,1690272600,25-07-2023 11:10:00,930.434,
33.88,47479,C61B721D5ABA,1690273200,25-07-2023 11:20:00,944.2844,
34.06,48616,C61B721D5ABA,1690273800,25-07-2023 11:30:00,966.9107,
34.06,46792,C61B721D5ABA,1690274400,25-07-2023 11:40:00,930.6131,
34.19,46061,C61B721D5ABA,1690275000,25-07-2023 11:50:00,916.0662,
34.38,46964,C61B721D5ABA,1690275600,25-07-2023 12:00:00,934.0359,
34.38,48174,C61B721D5ABA,1690276200,25-07-2023 12:10:00,958.1149,
34.44,47774,C61B721D5ABA,1690276800,25-07-2023 12:20:00,950.1549,
34.06,47783,C61B721D5ABA,1690277400,25-07-2023 12:30:00,950.334,
33.94,46820,C61B721D5ABA,1690278000,25-07-2023 12:40:00,931.1703,
33.94,47358,C61B721D5ABA,1690278600,25-07-2023 12:50:00,941.8765,
33.94,47018,C61B721D5ABA,1690279200,25-07-2023 13:00:00,935.1105,
33.88,46830,C61B721D5ABA,1690279800,25-07-2023 13:10:00,931.3693,
33.88,46673,C61B721D5ABA,1690280400,25-07-2023 13:20:00,928.245,
33.88,45495,C61B721D5ABA,1690281000,25-07-2023 13:30:00,904.8028,
34,42999,C61B721D5ABA,1690281600,25-07-2023 13:40:00,855.1324,
34.13,42004,C61B721D5ABA,1690282200,25-07-2023 13:50:00,835.3319,
34.25,41351,C61B721D5ABA,1690282800,25-07-2023 14:00:00,822.3372,
34.44,41577,C61B721D5ABA,1690283400,25-07-2023 14:10:00,826.8346,
34.5,40427,C61B721D5ABA,1690284000,25-07-2023 14:20:00,803.9496,
34.75,40142,C61B721D5ABA,1690284600,25-07-2023 14:30:00,798.2781,
34.88,37250,C61B721D5ABA,1690285200,25-07-2023 14:40:00,740.7273,
34.94,34618,C61B721D5ABA,1690285800,25-07-2023 14:50:00,688.3505,
35.06,35115,C61B721D5ABA,1690286400,25-07-2023 15:00:00,698.2408,
35.13,35032,C61B721D5ABA,1690287000,25-07-2023 15:10:00,696.5891,
35.13,33032,C61B721D5ABA,1690287600,25-07-2023 15:20:00,656.7891,
35.31,33817,C61B721D5ABA,1690288200,25-07-2023 15:30:00,672.4106,
35.44,32244,C61B721D5ABA,1690288800,25-07-2023 15:40:00,641.1079,
35.38,29616,C61B721D5ABA,1690289400,25-07-2023 15:50:00,588.8107,
35.31,27857,C61B721D5ABA,1690290000,25-07-2023 16:00:00,553.8066,
35,24695,C61B721D5ABA,1690290600,25-07-2023 16:10:00,490.8828,
34.94,22916,C61B721D5ABA,1690291200,25-07-2023 16:20:00,455.4807,
34.75,22180,C61B721D5ABA,1690291800,25-07-2023 16:30:00,440.8343,
34.63,20036,C61B721D5ABA,1690292400,25-07-2023 16:40:00,398.1687,
34.56,17536,C61B721D5ABA,1690293000,25-07-2023 16:50:00,348.4187,
34.5,15606,C61B721D5ABA,1690293600,25-07-2023 17:00:00,310.0117,
34.44,13627,C61B721D5ABA,1690294200,25-07-2023 17:10:00,270.6296,
34.44,11756,C61B721D5ABA,1690294800,25-07-2023 17:20:00,233.3967,
34.5,10457,C61B721D5ABA,1690295400,25-07-2023 17:30:00,207.5466,
34.5,9817,C61B721D5ABA,1690296000,25-07-2023 17:40:00,194.8106,
34.38,8512,C61B721D5ABA,1690296600,25-07-2023 17:50:00,168.8411,
34.19,7117,C61B721D5ABA,1690297200,25-07-2023 18:00:00,141.0806,
34.25,5558,C61B721D5ABA,1690297800,25-07-2023 18:10:00,110.0565,
34.19,4125,C61B721D5ABA,1690298400,25-07-2023 18:20:00,81.5398,
34.19,3006,C61B721D5ABA,1690299000,25-07-2023 18:30:00,59.2717,
34.19,2110,C61B721D5ABA,1690299600,25-07-2023 18:40:00,41.4413,
34.06,1281,C61B721D5ABA,1690300200,25-07-2023 18:50:00,24.9442,
34,623,C61B721D5ABA,1690300800,25-07-2023 19:00:00,11.85,
33.94,206,C61B721D5ABA,1690301400,25-07-2023 19:10:00,3.5517,
34,54,C61B721D5ABA,1690302000,25-07-2023 19:20:00,0.5269,
33.94,8,C61B721D5ABA,1690302600,25-07-2023 19:30:00,-0.3885,
33.69,0,C61B721D5ABA,1690303200,25-07-2023 19:40:00,-0.5477,
33.56,0,C61B721D5ABA,1690303800,25-07-2023 19:50:00,-0.5477,
33.44,0,C61B721D5ABA,1690304400,25-07-2023 20:00:00,-0.5477,
33.44,0,C61B721D5ABA,1690305000,25-07-2023 20:10:00,-0.5477,
33.38,0,C61B721D5ABA,1690305600,25-07-2023 20:20:00,-0.5477,
33.38,0,C61B721D5ABA,1690306200,25-07-2023 20:30:00,-0.5477,
33.31,0,C61B721D5ABA,1690306800,25-07-2023 20:40:00,-0.5477,
33.19,0,C61B721D5ABA,1690307400,25-07-2023 20:50:00,-0.5477,
33.13,0,C61B721D5ABA,1690308000,25-07-2023 21:00:00,-0.5477,
33.13,0,C61B721D5ABA,1690308600,25-07-2023 21:10:00,-0.5477,
33.06,0,C61B721D5ABA,1690309200,25-07-2023 21:20:00,-0.5477,
33.13,0,C61B721D5ABA,1690309800,25-07-2023 21:30:00,-0.5477,
33.13,0,C61B721D5ABA,1690310400,25-07-2023 21:40:00,-0.5477,
33.19,0,C61B721D5ABA,1690311000,25-07-2023 21:50:00,-0.5477,
33.19,0,C61B721D5ABA,1690311600,25-07-2023 22:00:00,-0.5477,
33.19,0,C61B721D5ABA,1690312200,25-07-2023 22:10:00,-0.5477,
33.19,0,C61B721D5ABA,1690312800,25-07-2023 22:20:00,-0.5477,
33.13,0,C61B721D5ABA,1690313400,25-07-2023 22:30:00,-0.5477,
33.13,0,C61B721D5ABA,1690314000,25-07-2023 22:40:00,-0.5477,
33.06,0,C61B721D5ABA,1690314600,25-07-2023 22:50:00,-0.5477,
33.06,0,C61B721D5ABA,1690315200,25-07-2023 23:00:00,-0.5477,
33.06,0,C61B721D5ABA,1690315800,25-07-2023 23:10:00,-0.5477,
33.06,0,C61B721D5ABA,1690316400,25-07-2023 23:20:00,-0.5477,
33.06,0,C61B721D5ABA,1690317000,25-07-2023 23:30:00,-0.5477,
33.13,0,C61B721D5ABA,1690317600,25-07-2023 23:40:00,-0.5477,
33.19,0,C61B721D5ABA,1690318200,25-07-2023 23:50:00,-0.5477,
33.19,0,C61B721D5ABA,1690318800,26-07-2023 00:00:00,-0.5477,
33.19,0,C61B721D5ABA,1690319400,26-07-2023 00:10:00,-0.5477,
33.25,0,C61B721D5ABA,1690320000,26-07-2023 00:20:00,-0.5477,
33.25,0,C61B721D5ABA,1690320600,26-07-2023 00:30:00,-0.5477,
33.13,0,C61B721D5ABA,1690321200,26-07-2023 00:40:00,-0.5477,
33,0,C61B721D5ABA,1690321800,26-07-2023 00:50:00,-0.5477,
33,0,C61B721D5ABA,1690322400,26-07-2023 01:00:00,-0.5477,
33,0,C61B721D5ABA,1690323000,26-07-2023 01:10:00,-0.5477,
33,0,C61B721D5ABA,1690323600,26-07-2023 01:20:00,-0.5477,
33,0,C61B721D5ABA,1690324200,26-07-2023 01:30:00,-0.5477,
32.94,0,C61B721D5ABA,1690324800,26-07-2023 01:40:00,-0.5477,
32.94,0,C61B721D5ABA,1690325400,26-07-2023 01:50:00,-0.5477,
32.88,0,C61B721D5ABA,1690326000,26-07-2023 02:00:00,-0.5477,
32.69,0,C61B721D5ABA,1690326600,26-07-2023 02:10:00,-0.5477,
32.5,0,C61B721D5ABA,1690327200,26-07-2023 02:20:00,-0.5477,
32.44,0,C61B721D5ABA,1690327800,26-07-2023 02:30:00,-0.5477,
32.44,0,C61B721D5ABA,1690328400,26-07-2023 02:40:00,-0.5477,
32.38,0,C61B721D5ABA,1690329000,26-07-2023 02:50:00,-0.5477,
32.31,0,C61B721D5ABA,1690329600,26-07-2023 03:00:00,-0.5477,
32.31,0,C61B721D5ABA,1690330200,26-07-2023 03:10:00,-0.5477,
32.31,0,C61B721D5ABA,1690330800,26-07-2023 03:20:00,-0.5477,
32.31,0,C61B721D5ABA,1690331400,26-07-2023 03:30:00,-0.5477,
32.31,0,C61B721D5ABA,1690332000,26-07-2023 03:40:00,-0.5477,
32.38,0,C61B721D5ABA,1690332600,26-07-2023 03:50:00,-0.5477,
32.31,0,C61B721D5ABA,1690333200,26-07-2023 04:00:00,-0.5477,
32.31,0,C61B721D5ABA,1690333800,26-07-2023 04:10:00,-0.5477,
32.31,0,C61B721D5ABA,1690334400,26-07-2023 04:20:00,-0.5477,
32.31,0,C61B721D5ABA,1690335000,26-07-2023 04:30:00,-0.5477,
32.31,0,C61B721D5ABA,1690335600,26-07-2023 04:40:00,-0.5477,
32.31,0,C61B721D5ABA,1690336200,26-07-2023 04:50:00,-0.5477,
32.25,0,C61B721D5ABA,1690336800,26-07-2023 05:00:00,-0.5477,
32.25,0,C61B721D5ABA,1690337400,26-07-2023 05:10:00,-0.5477,
32.25,0,C61B721D5ABA,1690338000,26-07-2023 05:20:00,-0.5477,
32.31,0,C61B721D5ABA,1690338600,26-07-2023 05:30:00,-0.5477,
32.31,4,C61B721D5ABA,1690339200,26-07-2023 05:40:00,-0.4681,
32.31,50,C61B721D5ABA,1690339800,26-07-2023 05:50:00,0.4473,
32.31,197,C61B721D5ABA,1690340400,26-07-2023 06:00:00,3.3726,
32.31,616,C61B721D5ABA,1690341000,26-07-2023 06:10:00,11.7107,
32.31,1254,C61B721D5ABA,1690341600,26-07-2023 06:20:00,24.4069,
32.31,2015,C61B721D5ABA,1690342200,26-07-2023 06:30:00,39.5508,
32.25,2850,C61B721D5ABA,1690342800,26-07-2023 06:40:00,56.1673,
32.25,3733,C61B721D5ABA,1690343400,26-07-2023 06:50:00,73.739,
32.31,4820,C61B721D5ABA,1690344000,26-07-2023 07:00:00,95.3703,
32.31,5983,C61B721D5ABA,1690344600,26-07-2023 07:10:00,118.514,
32.31,7182,C61B721D5ABA,1690345200,26-07-2023 07:20:00,142.3741,
32.31,8779,C61B721D5ABA,1690345800,26-07-2023 07:30:00,174.1544,
32.38,10146,C61B721D5ABA,1690346400,26-07-2023 07:40:00,201.3577,
32.44,11514,C61B721D5ABA,1690347000,26-07-2023 07:50:00,228.5809,
32.44,13792,C61B721D5ABA,1690347600,26-07-2023 08:00:00,273.9131,
32.5,15994,C61B721D5ABA,1690348200,26-07-2023 08:10:00,317.7329,
32.56,17825,C61B721D5ABA,1690348800,26-07-2023 08:20:00,354.1698,
32.56,19480,C61B721D5ABA,1690349400,26-07-2023 08:30:00,387.1043,
32.56,21084,C61B721D5ABA,1690350000,26-07-2023 08:40:00,419.0239,
32.69,22636,C61B721D5ABA,1690350600,26-07-2023 08:50:00,449.9087,
32.75,25004,C61B721D5ABA,1690351200,26-07-2023 09:00:00,497.0319,
32.81,26911,C61B721D5ABA,1690351800,26-07-2023 09:10:00,534.9812,
32.88,28290,C61B721D5ABA,1690352400,26-07-2023 09:20:00,562.4233,
32.94,29848,C61B721D5ABA,1690353000,26-07-2023 09:30:00,593.4275,
33,29998,C61B721D5ABA,1690353600,26-07-2023 09:40:00,596.4125,
33,31867,C61B721D5ABA,1690354200,26-07-2023 09:50:00,633.6056,
33.13,33069,C61B721D5ABA,1690354800,26-07-2023 10:00:00,657.5254,
33.25,34526,C61B721D5ABA,1690355400,26-07-2023 10:10:00,686.5197,
33.38,35857,C61B721D5ABA,1690356000,26-07-2023 10:20:00,713.0066,
33.44,34752,C61B721D5ABA,1690356600,26-07-2023 10:30:00,691.0171,
33.5,35565,C61B721D5ABA,1690357200,26-07-2023 10:40:00,707.1958,
33.63,40375,C61B721D5ABA,1690357800,26-07-2023 10:50:00,802.9148,
33.69,40724,C61B721D5ABA,1690358400,26-07-2023 11:00:00,809.8599,
33.69,41392,C61B721D5ABA,1690359000,26-07-2023 11:10:00,823.1531,
33.75,42095,C61B721D5ABA,1690359600,26-07-2023 11:20:00,837.1428,
33.88,42737,C61B721D5ABA,1690360200,26-07-2023 11:30:00,849.9186,
33.94,42521,C61B721D5ABA,1690360800,26-07-2023 11:40:00,845.6202,
33.94,41020,C61B721D5ABA,1690361400,26-07-2023 11:50:00,815.7503,
33.88,42804,C61B721D5ABA,1690362000,26-07-2023 12:00:00,851.2519,
33.88,42358,C61B721D5ABA,1690362600,26-07-2023 12:10:00,842.3765,
33.94,42590,C61B721D5ABA,1690363200,26-07-2023 12:20:00,846.9933,
34.06,42386,C61B721D5ABA,1690363800,26-07-2023 12:30:00,842.9337,
34.13,42646,C61B721D5ABA,1690364400,26-07-2023 12:40:00,848.1077,
34.25,42898,C61B721D5ABA,1690365000,26-07-2023 12:50:00,853.1225,
34.5,42300,C61B721D5ABA,1690365600,26-07-2023 13:00:00,841.2223,
34.63,41589,C61B721D5ABA,1690366200,26-07-2023 13:10:00,827.0734,
34.75,40977,C61B721D5ABA,1690366800,26-07-2023 13:20:00,814.8946,
34.81,40853,C61B721D5ABA,1690367400,26-07-2023 13:30:00,812.427,
34.88,40337,C61B721D5ABA,1690368000,26-07-2023 13:40:00,802.1586,
